LocID,MAPE_2019,MAPE_2020,MAPE_avg
554,0.9260505202474848,1.4549779880068319,1.1905142541271583
1559,0.0016650735210651105,0.2983428916785689,0.150003982599817
906,0.17697444539182067,0.4450968723591419,0.3110356588754813
690,0.009443130983652057,0.08351515675341027,0.046479143868531164
2094,0.04201668478767632,0.10252288765129362,0.07226978621948497
850,0.13094149454413456,0.10606938134228655,0.11850543794321056
922,0.13410843440720147,0.6968180855547426,0.415463259980972
1546,0.0550994308739469,0.1528862107881362,0.10399282083104154
1703,0.01694073449191899,0.059384777183794174,0.03816275583785658
1856,0.1293098747623521,0.3697699833010264,0.24953992903168926
1818,0.08717498669565475,0.19631675786579683,0.1417458722807258
1834,0.030313950895006842,0.07910322441604084,0.054708587655523847
170,0.2906445045197249,0.3575209394490035,0.3240827219843642
780,0.569028012445265,0.4613680438842593,0.5151980281647621
340,0.03902684931631745,0.060873165080044145,0.049950007198180796
50,0.13215086857165645,0.20114097010475057,0.16664591933820352
2035,0.05688295641077932,0.17551063413592727,0.1161967952733533
372,0.19052556717508176,0.7667123234651313,0.4786189453201065
98435,0.025974196705796704,0.15466506807253305,0.09031963238916488
702,0.1460877258943127,0.7791463286876632,0.4626170272909879
2032,0.12383308884569758,0.4451991128422857,0.28451610084399165
591,0.10191779117086053,0.3560234918659171,0.2289706415183888
98119,0.22604876569829788,0.3588884651919782,0.2924686154451381
70,0.35819870966293194,1.3936816459486387,0.8759401778057854
703,0.007669435002211652,0.10103826735520026,0.054353851178705954
1478,0.06281410215118619,0.05795761737864084,0.060385859764913515
1832,0.13475120477227437,0.34227373845742737,0.23851247161485087
2034,0.5410868995626953,0.6254910351707728,0.583288967366734
242,0.5438179823979377,0.5223338091623978,0.5330758957801677
98302,0.05738325026965358,0.18469678780759183,0.12104001903862271
1481,0.05439742816860359,0.1556185620532435,0.10500799511092354
908,0.007837149763714742,0.11648880502527056,0.062162977394492655
